Input_1,Input_2,Predicted_Output_1,Predicted_Output_2,Expected_Output_1,Expected_Output_2
0.4431330120182152,0.2484082028252187,0.5826138375909613,0.2869819304938964,0.3731443382144376,0.500823546
0.907941005,0.3568829593138998,0.4892034916014978,0.7837172169370913,0.4733206420198014,0.6712973440690424
0.4950446751080075,0.2742163623135852,0.8035814216097222,0.416430614944517,0.6703111594444014,0.4978708103562888
0.5476445284748435,0.299523462,0.7765526668781476,0.6327099412334689,0.7478119790148685,0.6546557187733878
0.4363573670713738,0.3440330785851114,0.5660430753628015,0.28182045994470517,0.6107043752597444,0.4229186330377588
0.5108390425808184,0.2569305655109247,0.8418545680536286,0.47683035185235134,0.7386751686848416,0.4957485516636873
0.3894892312169818,0.3599148752448334,0.527453680626503,0.2669612607799865,0.5567929255586854,0.3457948139342808
0.5155128275071256,0.2755207780627652,0.843333672149427,0.49773368266862894,0.4855052248109436,0.5404269324014603
0.5783141644007085,0.3331607453965883,0.6199493432469433,0.7310696237312198,0.6187330436340561,0.7314595312142479
0.6922757759549794,0.2890603598003972,0.49118197208930137,0.7833600932919073,0.5752358286080743,0.6702849382625463
0.4752585658642239,0.3250900960673891,0.7125388496920722,0.35004367965699246,0.7275218773565588,0.3558697371085807
0.5288544353233227,0.3511008396522882,0.8209591070416189,0.5657342515699595,0.6075556440660514,0.5712751803137647
0.4727035049477079,0.1615557740222462,0.7130613111607215,0.33960636496703256,0.5145087909607198,0.2776982072227949
0.3710317382030477,0.3508047681477884,0.5248206737029415,0.2659039305579615,0.4572613734476735,0.435865536
0.5248320946908569,0.1351151611519225,0.8734734574315086,0.5207389345578156,0.6369685692561138,0.5174593003911119
0.4775493277142631,0.6243195307635394,0.7120214892390643,0.37775049424170976,0.3458100072217263,0.4780400112814354
0.5428432732434386,0.1961514136931868,0.8251776870883338,0.5941927274865731,0.7106611925963046,0.6177852605094674
0.501525672,0.4678721471903285,0.8053445172165015,0.46411734350408956,0.4897265767917642,0.498469501
0.081648968,0.348590206,0.5230729622703264,0.26517603022298325,0.4979052696377183,0.2994868574168675
0.2941898377143477,0.4029012391742655,0.5230048366334384,0.26517533065478316,0.3877190187320511,0.3412178
0.4880933887178568,0.12450949,0.802722518118178,0.3895804987257417,0.8779488882028224,0.390126193
0.5419341623832621,0.3126786470759954,0.794546530029773,0.6126485958187722,0.5226505712039744,0.5002820381770625
0.4433366054681947,0.2924731280884078,0.5820792157061595,0.28748520772230574,0.3679339530441013,0.4991846758190776
0.439250912,0.3119517767791815,0.5721746175288719,0.283865602876286,0.626147107,0.3338630144122737
0.3192902861517619,0.3391105814747808,0.5232537851386482,0.2652451056424539,0.5631137822341646,0.3956824204496857
0.5159414798424571,0.1560939413730324,0.8642235795805915,0.48843556816479144,0.7315801393827994,0.4998509532289093
0.2975887885985813,0.3705257698312117,0.5230608797942297,0.26518720753714303,0.480067135,0.4535126902079853
0.3032832440173748,0.3916761443903721,0.5230382538272418,0.265187613920758,0.5468859153985405,0.4196520182650111
0.5330689900646232,0.493404403,0.7739266794673593,0.6132085305757443,0.6363884093607464,0.5000062212265897
0.2286022531981207,0.7138702399851267,0.5229330006514997,0.26515077982755536,0.1333939373648789,0.3370967385059804
0.7452913374170979,0.3202440495791856,0.4895407528866804,0.7837104789260054,0.3735901796637977,0.5348937543131359
0.6772577893222347,0.4471547283616998,0.4907465504245234,0.783098244534488,0.4956788171951842,0.708482808
0.6925930698829137,0.3742352295581514,0.49018983242811304,0.7833398198322916,0.5557998370925874,0.5027859629193467
0.8332446001855898,0.3077552555759112,0.4895769981423021,0.783777049726153,0.5736212921637563,0.7446429219149205
0.5366389249859358,0.3014170271174663,0.8140819510852676,0.5886583337429047,0.6852438651015954,0.5016014004749713
0.1106913653346303,0.5387828720937378,0.5229337146867042,0.2651497769006005,0.3382145348900485,0.4605381523591859
0.5700755672407005,0.4581290529870523,0.6206514420898512,0.7286243913447051,0.521950027,0.7184776867633464
0.6115531763946301,0.1340068562677928,0.581902561630079,0.7670450372918445,0.2613495752293281,0.3723007090463041
0.3730427550963296,0.3973017239355156,0.5248991496147236,0.2659878295692541,0.4332287765641792,0.2372793659553129
0.4936926463831452,0.2651001094862857,0.7992928802172707,0.4105866928990874,0.6477617535766176,0.5424420290387804
0.5341021825472675,0.2319449597853175,0.8363667393263546,0.565404949325156,0.6870845199812096,0.5015445352362118
0.5272701616173429,0.1638398438439525,0.8625864484226374,0.5304852702399516,0.7570656066863726,0.5010736382454882
0.2873585258001407,0.3672759909364255,0.5230512515846427,0.26518028237951985,0.5275053513898634,0.4741818762133636
0.569641699,0.2483138139391967,0.6884107043678179,0.6987915765074795,0.6726064653826885,0.7179770359117472
0.4850910104371293,0.317786301,0.7609544282137172,0.3822753592872731,0.5562970396149078,0.4344082202952541
0.8514449823686582,0.3890704671933631,0.4891158313603901,0.7837024058017646,0.4328745398624742,0.7823071999541119
0.8127676745501797,0.3249529994479063,0.4893919100133033,0.7837449062182725,0.3630195414920427,0.551514552
0.5895405319056999,0.4163948098286918,0.5619933767353784,0.755633642681264,0.9071125410489332,0.637470444
0.4035180343926691,0.5092484997697878,0.5317364288658285,0.2690931102497569,0.598181625,0.4683244590857167
0.5325991442555348,0.1408126232148095,0.8658310987080385,0.549249139299779,0.7017276552636069,0.60636526
0.5673706087072649,0.2748654152467267,0.690376248123939,0.6963438683074814,0.5865616643530845,0.5728514084501612
0.5328908353585248,0.2780037093410441,0.8284972192039142,0.5687142919611935,0.6194505576514713,0.5602619870749603
0.5226678863946895,0.069134881,0.9024887791282917,0.51892137333346,0.7259230404170184,0.5019245984104337
0.6116313340164612,0.4349411500060809,0.5179436019466681,0.7730551487840999,0.5093777426734921,0.7830795588408377
0.5851836789665884,0.8304984066412555,0.5190150252996005,0.7709659573816151,0.5644440280652602,0.583993148
0.4899629715927242,0.1728072044636328,0.794536044827975,0.3932387072975327,0.7995823223868314,0.4992394727723058
0.2960907444565829,0.3349872333318962,0.5231860314262742,0.2652091982809111,0.4350322984412504,0.002657765
0.5565881970505508,0.2999347478144782,0.7358608244502884,0.666030177334277,0.4696520749801782,0.5730199792230479
0.348174361,0.4999635914035706,0.5234653501650736,0.26542251607186484,0.5516080709310058,0.1098708973719142
0.5538195575293708,0.1140127142860731,0.8315861613763526,0.6287756931668718,0.5292658809177091,0.5249183949023528
0.3057684729680306,0.4980470272695164,0.5229948253287832,0.26518571044499417,0.5060259897146874,0.3534322099402575
0.4324012571648269,0.3912575698921106,0.5588414046656649,0.2794328449629149,0.4977406380341435,0.4741681392440405
0.5786119510144131,0.5072104901861336,0.5772346699388602,0.7482482915132121,0.683091591,0.5680865729542292
0.5003012092637846,0.45745546,0.8041235244042534,0.4572261166999936,0.6016577503697041,0.5363286439395062
0.2428223009256438,0.442558899,0.5229485286680415,0.2651538081176566,0.3080269797533842,0.2768717130584222
0.1487890764379139,0.5746636973913968,0.5229330458735347,0.2651496704535313,0.3522766487291742,0.4115973060174502
0.4384122680904112,0.5318806265418602,0.569969355472635,0.2859972725016101,0.4437225785829193,0.4763419856721261
0.5202774030358341,0.080501113,0.8967814180365891,0.5092411335395269,0.8750631237587592,0.5000062212265897
0.6684375193214565,0.3372113787159626,0.4925871394572429,0.7825704208462526,0.4934870431370083,0.6773891264654759
0.531560201,0.006147733,0.9218319885287491,0.5525310275447185,0.9933701468222772,0.5027859629193467
0.582929858,0.4404343407355392,0.5771108861213223,0.7490102841839835,0.4448905752647966,0.6813449971905998
0.282698979,0.4892293265159864,0.5229544601647591,0.2651620417259757,0.3696650081065959,0.3093024276970525
0.441583049,0.3938012815853071,0.577450948146584,0.28701428364395465,0.6642126449649999,0.3421267520437882
0.5118366391210215,0.2439434167273615,0.8444946394522771,0.47931864982899797,0.8085260785602256,0.4226607938287487
0.7800434917090886,0.3798940122404636,0.4891531615581696,0.783697385941045,0.4546814327798857,0.5119440613304945
0.5911345326276721,0.3201984882029435,0.575423677063503,0.7508690954174863,0.6763393950674034,0.7414527615791295
0.5800756757026767,0.2477761743060118,0.637749326729004,0.7249588567359624,0.4989813996511096,0.5003718313596475
0.5099013576793165,0.1460474359542618,0.8601288612495095,0.4664411583465925,0.7293928268014798,0.5480431046516272
0.5234580935330012,0.010332751,0.9213652814299116,0.5263128196371326,0.6793319563089952,0.4989304782556146
0.6211605894020121,0.3197875672522078,0.5155352080429717,0.7743373792050203,0.6581602339393056,0.750627938
0.9971095891145578,0.3786583428386877,0.4891402591224218,0.7837069070148671,0.4788875182023799,0.5100036271467273
0.4919824960802225,0.3794518890905376,0.7866543667610538,0.4133144327380148,0.5226505712039744,0.5002820381770625
0.1856334839003638,0.4389603080808526,0.5229474016510852,0.26515244592325854,0.3006006416061233,0.225056082
0.4855065039275159,0.346107697,0.7618414649503149,0.3856965880350313,0.8385307012966057,0.369553002
0.4546488117679884,0.5092095245552524,0.616862778049774,0.30740203909275154,0.8528991408661475,0.1547511195693697
0.5599895410083465,0.3458357836049637,0.7034224409120194,0.685745020992095,0.7853437707766946,0.6354907432046476
0.5256070917821867,0.2259756751680752,0.8491612673426127,0.5308811813210358,0.725105196,0.4988633193007375
0.4930234691497704,0.013523751,0.8738687441856043,0.4234192146547074,0.9957053038511284,0.4673229891579983
0.5248242047410665,0.1627846229310739,0.8641439896345173,0.5213241173877993,0.8157491013491932,0.5671302252062482
0.5244910783164636,0.226433967,0.8498470305747027,0.5265795162630177,0.5309389149211068,0.5470377909575468
0.4743621967555071,0.4024457559495309,0.7066923860505505,0.3512476663560594,0.7120117257073441,0.4990136665229162
0.5913369885626507,0.2169514557249559,0.6011415622275144,0.7432782876423442,0.5365285830166575,0.4998642166434654
0.5184539634506778,0.3636108776733017,0.8309196342945274,0.5233502406469186,0.6589430565623637,0.4996563835032778
0.4630384835853435,0.2320383150643405,0.6545330995176687,0.31622483686617486,0.5162185329622366,0.4735400247771872
0.5331998945323225,0.1444392337084506,0.863638687054084,0.5516079443630288,0.5384470860643059,0.5007518898270475
0.4994344395391985,0.1932216758518699,0.8255662888489201,0.42806790199343364,0.9945754964269802,0.4933736657440249
0.4823079648045096,0.1947527439098458,0.7549775364208485,0.3672783993878048,0.5233689545854879,0.49733041
0.083178662,0.3316080792395661,0.5231486894965094,0.26519031039297913,0.5214563760895518,0.2906287811975352
0.1353845783984634,0.3684197482851965,0.5230192075798847,0.26516590150007147,0.5153920068791717,0.4740975359528862
0.4556042583772727,0.3072956120550226,0.6212441853234224,0.3038144193777727,0.7322925623491746,0.3544600389341303
0.4503684918088541,0.3525793190267975,0.6024437207021581,0.29675366155539934,0.6764155700036583,0.4987010662293999
0.6542720291362881,0.405488559,0.4941803598526194,0.7818898867791316,0.4102527982767001,0.7123714022924259
0.5292825426779803,0.2593067466180186,0.8387138807914165,0.5506956761686643,0.6658595298955294,0.5427345138789709
0.5987253000410668,0.3484502677422095,0.5495639052706728,0.7611287751021438,0.5705202952551733,0.628804467
0.055051522,0.4858231680149716,0.5229368426535166,0.26515036299506956,0.2416429411022619,0.351601382
0.4705592536794348,0.2857715070539653,0.6892563424785837,0.33513344280574914,0.5617327749119436,0.4176525216816838
0.5100294544213422,0.050219094,0.8999083901188643,0.47837308639129955,0.9409600053795129,0.4998193379865339
0.859278947,0.3873735392778628,0.4891187270248914,0.7837030238532345,0.4340647018672865,0.7579672450217682
0.4143969072794277,0.4377955359678105,0.5380967781512431,0.27143895839309207,0.5815842664880615,0.4079214666863157
0.1918859168335235,0.2892124221868755,0.5235920451866141,0.2652740199444634,0.5268852818546379,0.4766662602017628
0.4622322701370484,0.371418233,0.6486945327756906,0.31810309199074205,0.5690595434480326,0.5027859629193467
0.3492296485977042,0.4528931778447678,0.5235104387774367,0.265426350613885,0.5579938695003799,0.3714663687711533
0.7933751477354307,0.4794026118741065,0.48906389459178357,0.7836893824991096,0.3105683079573693,0.8394126083450804
0.5354328456815052,0.002159315,0.9208773186044747,0.5650966288615271,0.7739421406522808,0.501480441
0.6135753229886987,0.380808221,0.5197413481533468,0.7725148363443438,0.5093908648485292,0.5002820381770625
0.4437409432175507,0.303954833,0.5830244639512447,0.28802175506083394,0.467461704,0.4817591657562943
0.5008120024249458,0.3951356926872937,0.8114311320853574,0.45172818456794345,0.4718667112682617,0.4603137250211519
0.8528231104633771,0.4625074645048942,0.4890586077614923,0.7836931454080246,0.244956921,0.8370167766460804
0.4464078765306674,0.2503766014746448,0.5913925353211226,0.290421807010608,0.3756020674173753,0.4271600880604038
0.5164539495136726,0.1699973175183513,0.8609412131198724,0.49070966389933096,0.6399471270569281,0.4695971406829238
0.4295135724922439,0.2579377862339606,0.5554920876144412,0.2769034637496263,0.59673886,0.3261826248291076
0.538990271,0.4553601745331962,0.763865788344138,0.6302368924771108,0.7981741283204262,0.5614174933451536
0.6446948888810119,0.460140807,0.4957130226656087,0.7813024994698519,0.5561981181046349,0.6355855118454078
0.4993295779443027,0.2334029072815603,0.8204765486172376,0.42986842336072284,0.7039838873588418,0.4987697244718145
0.5385732852579344,0.2182121654363212,0.8299505045296272,0.5809020694479061,0.7965349095289892,0.5223049178287668
0.6222742081968256,0.481789019,0.5054233300864502,0.7776969689741774,0.5005882739596174,0.5759924195178345
0.3661236616467973,0.3634150856434981,0.5243969031684858,0.265747867405735,0.4435539252617533,0.3384328205418301
0.5210425615887575,0.2863467777928805,0.841783315599354,0.5216789871300842,0.5718500047038484,0.5334622089512109
0.4065025529049756,0.3025583275831663,0.533675566933993,0.26916303234274547,0.5359102775594196,0.5002820381770625
0.5268480376588026,0.4694851637597619,0.7980553129411103,0.5806118480730811,0.6062272164624025,0.50009772
0.4497875337448339,0.2964575964160375,0.6007281652848435,0.2950076081577262,0.7602535776123431,0.2724334741520943
0.5661539323728394,0.3444995387663345,0.673045022271534,0.7037965711785403,0.4479921758524966,0.5353698416090519
0.4565173972067554,0.2475522307804004,0.6259062078862624,0.30431994757844205,0.7875107627379634,0.3449336004746278
0.5058921460339454,0.039418605,0.8971216107649279,0.4654826962717954,0.9102936157901343,0.5016765532811609
0.5529025738481403,0.307517812,0.7508730998754158,0.6542611884909373,0.722884213,0.5899038031127686
0.5473527958220309,0.3727040185000232,0.7549416249235579,0.6464429083874631,0.6143378897272083,0.6582728026240589
0.4817015200885848,0.1720144161301508,0.7561545563018486,0.3654586950818129,0.6695744130735357,0.5161691454660255
0.5229077141167893,0.4035528561301615,0.8199091811171131,0.5499258436954845,0.5756893966257552,0.5002820381770625
0.4746705823844582,0.256837961,0.711032083851962,0.3454492238823604,0.8602425286208779,0.4166470381503979
0.4436007116795187,0.385596891,0.582517285197804,0.28898761575370446,0.4342612258315394,0.4517543693397045
0.4933290020058192,0.1102367522218423,0.830584393473164,0.40959614321929055,0.612620084,0.4054762248632634
0.966263244,0.3635434303451212,0.4891821023299473,0.7837137568220031,0.4477515644253883,0.7171893468046926
0.5222758145844496,0.2575015061636765,0.8457423181994607,0.5222729035619504,0.5867897528619884,0.6785074906079809
0.035264747,0.3595469547470988,0.5230370240864325,0.2651692528562684,0.549134945,0.4639859528790325
0.4308472525569676,0.5018183689268328,0.5562217166702421,0.2795074309057309,0.3150663000887985,0.4403803643124809
0.3926350045945472,0.3603361226698113,0.5282032111009335,0.2672560538375415,0.5002321081322435,0.4108663583035429
0.472604294,0.3722021010994426,0.6984421994875842,0.34442812485681834,0.4990981892103489,0.4794853737949618
0.650382195,0.5653209326871873,0.4929815133458777,0.7822614720353728,0.3974899940467442,0.6300042505185742
0.7255637874642633,0.3617939766188952,0.48943416377845256,0.7836231885596404,0.3906960252845646,0.597101533
0.5241097758977978,0.5910028132275444,0.772634025448873,0.5935325853497165,0.5474365740576954,0.2683013074318908
0.3763048474551076,0.4174487185718096,0.5252215250845395,0.2661417168447157,0.2634621978339689,0.057451441
0.6535617793361412,0.3586607174919098,0.4951246931303359,0.7816128420325957,0.4526134569988128,0.5573878911591497
0.500835537,0.414242848,0.8096740011954084,0.454133388004818,0.6507858671425915,0.5011888773908714
0.4942116754098283,0.1306471737054148,0.8244552830651132,0.41032420251117074,0.6537502124325014,0.4744106953101993
0.4954168376574019,0.3042843905106621,0.8030315032906467,0.4203239582615133,0.4891587299497906,0.2715185115691196
0.4937757822734424,0.3447992955548651,0.7950468103873417,0.41737544920277464,0.4832586625297262,0.4495623184397707
0.7377868757141707,0.3786172235653559,0.48927666382178586,0.7836552543145467,0.529280424,0.5027859629193467
0.5758986853638126,0.3806298317203491,0.6172331156721015,0.7315923804993133,0.605379827,0.5020512886731577
0.6923612318146238,0.4231543218199501,0.49000573456118074,0.7833689269930805,0.5605044290251059,0.6973508540121058
0.7680677668501971,0.3937817135919825,0.48914259713045877,0.7836883495265194,0.338226828,0.6353708087858703
0.571968682,0.3404663103520431,0.6462419350486687,0.7181363582599645,0.6569146237419814,0.5873098412350577
0.4372831591336438,0.4160636361638241,0.5678754036995858,0.2833655111908506,0.5250369073716933,0.3409779563172795
0.5159587101246325,0.074642554,0.8966722701699744,0.4952095398688519,0.6858441900529955,0.4989394673454393
0.4900246878245874,0.2800734720887112,0.7840862099944875,0.39782730826001206,0.6006867270551538,0.4992394727723058
0.4689113086679856,0.1936976548612767,0.6866564860247141,0.3292081785464829,0.5625496726942227,0.4922955655156993
0.2009052114455449,0.3585324530941656,0.5230469786502363,0.265171286852864,0.2949881484151225,0.2475905353054209
0.8170503414387447,0.5565082930186862,0.4890511938801331,0.7836908613627379,0.4017351209260337,0.8210746909060633
0.3576784616287357,0.29859331,0.5243737714875256,0.2656195028209178,0.5553940597700324,0.3805847182021396
0.5035813161091013,0.2477834024931122,0.8302794629836755,0.4474297614419726,0.8342536705569358,0.5027859629193467
0.040322564,0.3644716215420186,0.5230249293952018,0.265166972259141,0.4951959305500598,0.4308952299695459
0.7515278488596076,0.3801822214250717,0.48920812487015464,0.7836775980750603,0.5160207180262518,0.5027859629193467
0.5607684009681095,0.2618344324799856,0.728516125901358,0.6733692605409993,0.5304378152773198,0.5775750256737571
0.4933064485553921,0.2646853793780432,0.797881290795643,0.4090929798681016,0.7944745514906004,0.5027859629193467
0.5323473904489583,0.3181039729896769,0.8208629819360095,0.574099067741544,0.56242969,0.5002820381770625
0.5308987814312187,0.1830641287801917,0.8536266286807354,0.5458883443344914,0.600535264,0.3183307975282568
0.5811837652322168,0.4138818420042861,0.5886556491251592,0.744221222054397,0.5160207180262519,0.5027859629193467
0.5814035781519694,0.2801866531305697,0.6217053626160246,0.7313332990793898,0.6653024773046866,0.5195639608774201
0.4892573410393698,0.085509357,0.8288351445988855,0.3995666540374125,0.9027512926736908,0.4825461784735174
0.8445145866223929,0.3786172235653559,0.48913648862746123,0.7837055927354802,0.529280424,0.5027859629193467
0.5891261748186963,0.8553676928746825,0.5128775456811852,0.7735650909749467,0.3956781482564112,0.4980068914672482
0.7840501375147173,0.3681839045005837,0.4891789451203603,0.7837031759998908,0.5823192498034777,0.5027859629193467
0.4626982575638985,0.4061529613109358,0.6506057865862682,0.32030332112359533,0.3289562804642282,0.4867626344993298
0.4825594641841473,0.4144661041204666,0.7458933868803449,0.3797683056855785,0.5173253761253543,0.4138568096452314
0.5684579024916014,0.3860185298237878,0.6487971099608368,0.7158267082188873,0.4103865699513421,0.5043134284991915
0.5057271926408411,0.2061097612791167,0.8396755915166573,0.4524621126023913,0.8057937287746169,0.4986353137290505
0.3591721012638337,0.4540826580552587,0.5238852443613967,0.26559591399971283,0.2350851546274767,0.4601625394849695
0.2042273428316429,0.4062366524272717,0.5229669114076322,0.2651562326889132,0.3468514537965355,0.4428565871963695
0.5796982425135769,0.2570772701737831,0.6363844544944917,0.7252076927047516,0.5449148631532398,0.6803833790665725
0.4549219964577447,0.410431105,0.6184579850914544,0.3051036379327816,0.4814074914518099,0.2960083564009519
0.3959121132598137,0.2428295318476944,0.5312444352227338,0.26784006274258676,0.2888331652337046,0.1646265369059975
0.3372132366980774,0.4311811783115921,0.5232596331123853,0.26530411277246724,0.6480412134059155,0.3521634156236147
0.2951613994660026,0.4612076791418552,0.5229758857046852,0.26517178213408854,0.2628021163918885,0.096777934
0.5576437209193044,0.3719870339614245,0.7063319767480941,0.6828267881211333,0.533320828,0.5142361522687694
0.1813692716668037,0.3646660964748994,0.5230296305823667,0.26516792410178086,0.4706913660371814,0.2248506428497922
0.5062452636748339,0.1603440936773519,0.8494592873948853,0.45281165493365366,0.800971526,0.4042637804965721
0.5048455667066885,0.4860363519916171,0.8080633578299113,0.48193026179012516,0.6522061491555179,0.4838767054271302
0.5008261397807576,0.086226214,0.8660847352267889,0.44013027903296353,0.6722887624087084,0.4280115475438213
0.8227353221729843,0.3087138587174605,0.4895638877066601,0.7837741089890524,0.4298730041791738,0.5015922915462079
0.4859626068682062,0.2068388038235969,0.7711187744192375,0.3796709770437943,0.4078577808549705,0.4996031155716935
0.2730082167443965,0.3560026494466143,0.5230692415605799,0.2651795552150898,0.4002348845334142,0.2167468673862705
