hidden,-60.02022203757228,5.818259439054873,22.636996419635942,,
hidden,16.32069129002845,-63.75112246029002,13.182465755614857,,
hidden,59.66783442182682,5.183467201798786,-38.123423957416044,,
hidden,-10.589338076112389,-70.97737037298013,29.325725268736296,,
output,-7.275946293137895,2.0369482145434734,-7.366501936672726,3.9554475456574196,4.422024880280295
output,-3.807356967094599,-7.197362033396302,4.662440041006134,6.996385104370807,-0.13653452859409565
